contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
04/NCB/TM/W/2082-83,"Tokha Municipality, Office of the Municipal Executive",Ward No. 6 ko Bibhinna Sadak overlay Tatha Starunnati,4305280.13,Works,NCB,In-Progress
23-2082/083/NRM/GOODS/SQ,Narainapur Rural Municipality,"Supply, Delivery, Installation and Testing of 100 KVA 11/0.4 KV Distribution Transformer at Narainapur New Administrative Office Building, Narainapur–4, Banke",1156905.3,Goods,Sealed Quotation,Completed
MRM/NCB/WORKS/SB/2082/083-03,"Mangsebung Rural Municipality,Ilam",Construction of Basic School Building-3 in Mangsebung Rural Municipality,1966724.75,Works,NCB,Completed
18/SQ/TM/W/2082-83,"Tokha Municipality, Office of the Municipal Executive","Badhi Prakop Nyunikaranko Lagi Retaining Wall ko Uchai Badhaune Karya, ward-9",1026966.11,Works,Sealed Quotation,In-Progress
MMSI/WORKS/NCB/2082-83/02,Melamchi Municipality Office,Construction Works of Bahunepati Thakle,28023143.49,Works,NCB,In-Progress
31/NCB/TM/W/2081-82,"Tokha Municipality, Office of the Municipal Executive","Radhakrishna Tatha Panchakumari Mandirko Istaronnati,Ward-8",8289090.68,Works,NCB,In-Progress
NRM/GOODS/SQ/SUBMERSIBLEPUMP/15-2082/083,Narainapur Rural Municipality,Supply and Delivery of Submersible Pump with all Necessary Accessories in Narainapur Rural Municipality (Ward No. 1 & 4),1645353.45,Goods,Sealed Quotation,Completed
NRM/GOODS/SQ/HANDPUMP/16-2082/083,Narainapur Rural Municipality,"Supply and Delivery of Hand Pump with all Necessary Accessories in Narainapur Rural Municipality (Ward No. 1, 4 & 5)",1790197.42,Goods,Sealed Quotation,Completed
24-2082/083/NRM/WORKS/SQ,Narainapur Rural Municipality,"Construction of Gangapur Health Post Laboratory Room, Narainapur-6, Banke.",1315606.47,Works,Sealed Quotation,Completed
27-2082/083/NRM/WORKS/SQ,Narainapur Rural Municipality,"Construction of Boundary Wall in Mahteniya Kavrastan, Narainapur-1, Banke.",743388.55,Works,Sealed Quotation,Completed
30-2082/083/NRM/WORKS/SQ,Narainapur Rural Municipality,"Construction of PCC Road from Hulaki Road to Lilamali Giri House, Narainapur-6, Banke.",501327.3,Works,Sealed Quotation,Completed
MMSI/WORKS/NCB/2082-83/14,Melamchi Municipality Office,Construction of Incomplete Hostel Building at Kyoulethana aabhi,5376580.92,Works,NCB,In-Progress
25-2082/083/NRM/WORKS/SQ,Narainapur Rural Municipality,"Construction of RCC Frame Structure Madarsha Building in Mardarsha Asgar Ali Kadariya Nasrul Ullum, Narainapur-6, Banke.",546868.56,Works,Sealed Quotation,Completed
26-2082/083/NRM/WORKS/SQ,Narainapur Rural Municipality,"Construction of Ashram Truss Roof in Barshikuti Dharmi Ashram, Narainapur-4, Banke.",579644.32,Works,Sealed Quotation,Completed
BM/W/NCB/082/083/05,Besisahar Municipality,Construction of Ward Office Building Ward no 10,4717063.42,Works,NCB,In-Progress
BM/W/NCB/082/083/06,Besisahar Municipality,Dhurpure Duithok Bimda Bakhrejagat Nalma Road Upgrading Work,5177598.47,Works,NCB,Completed
BM/W/NCB/082/083/07,Besisahar Municipality,"Construction/Upgrading of Roads Under Package( Ranikuwa-Tari-Bagar-Kagatibote Road, Besishahar Buspark Karpureshwor Park to Bahunbesi Link Road and Ranikuwa Gairi Deubuje Road)",4715098.69,Works,NCB,Completed
BM/W/NCB/082/083/08,Besisahar Municipality,Ritthebagar Bhakunde Tinpiple Tilahar Road Upgrading Work,3622125.51,Works,NCB,Completed
BM/W/NCB/082/083/09,Besisahar Municipality,Bhalam Khola Charchare Malebagar Drain Construction & Irrigation Project,1723924.4,Works,NCB,Completed
BM/W/NCB/082/083/11,Besisahar Municipality,Chandi Gausahar Purankot Road Upgarding Work,15742989.51,Works,NCB,In-Progress
BM/W/NCB/082/083/12,Besisahar Municipality,Construction/Finishing Work of Ward Office Building Ward no 03,3488052.11,Works,NCB,In-Progress
BM/W/NCB/082/083/13,Besisahar Municipality,Construction/Upgrading of Two Buildings In One Package (Srijana Ama Samuha Bhawan & Krisi Upaj Sankalan Kendra),2031210.57,Works,NCB,In-Progress
BM/W/NCB/082/083/14,Besisahar Municipality,"Construction of Basic Health Service Center Building , Ward No 01",3614803.99,Works,NCB,In-Progress
22-2082/083/NRM/WORKS/SQ,Narainapur Rural Municipality,"Upgrading of Narainapur Administrative Office Field, Narainapur -4, Banke",1008637.0,Works,Sealed Quotation,Completed
NRM/GOODS/MEDICINE/SQ/17-2082/083,Narainapur Rural Municipality,Supply & Delivery of Essential Medicine and Surgical Items.,1631260.43,Goods,Sealed Quotation,Completed
NRM/WORKS/NCB/BUILDING/20-2082/083,Narainapur Rural Municipality,"Construction of RCC One Storey Framed Structure Madarsha Building at Madarsha Fatijtul Ubra, Laxmanpur, Narainapur – 2, Banke.",1642768.7,Works,NCB,Completed
MMSI/WORKS/NCB/2082-83/32,Melamchi Municipality Office,"Construction works of RCC building of Janata Secondary school, Melamchi-09",4284060.55,Works,NCB,In-Progress
MMSI/WORKS/NCB/2082-83/30,Melamchi Municipality Office,"Upgrading works of Chamkhu Gufadada Mulkharkha Road, Melamchi-09",2780542.74,Works,NCB,In-Progress
MMSI/WORKS/NCB/2082-83/17,Melamchi Municipality Office,"Construction works of Jalpadevi mandir, melamchi municipality ward no 2",6348989.24,Works,NCB,In-Progress
MMSI/WORKS/SQ/2082-83/12,Melamchi Municipality Office,Upgrading Works of Dadatol Dual Sapkota Tol Sadak,1165954.28,Works,Sealed Quotation,In-Progress
MMSI/WORKS/NCB/2082-83/26,Melamchi Municipality Office,Construction of Drinking water Supply Project at Melamchi Municipality,6920824.88,Works,NCB,In-Progress
MMSI/WORKS/NCB/2082-83/25,Melamchi Municipality Office,Infrastructure Development works at Melamchi 1 and 2 Chaukidanda Patalgufa Tapachuli Okhreni khola,3563594.27,Works,NCB,In-Progress
MMSI/WORKS/NCB/2082-83/11,Melamchi Municipality Office,Upgrading works of Dhimal Kanle Yeklebesi Jarke Krishi sadak,1714551.13,Works,NCB,In-Progress
GMO/W/NCB/R/5/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF BLACK TOP ROAD ALONG CHANDAN CHOWK SAMABESHI MARGA SADAK AND ALONG ROAD TO WARD NO .04 OFFICE,GAURADAHA 4,8 JHAPA,NEPAL",6326056.27,Works,NCB,In-Progress
GMO/W/NCB/R/6/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF BLACK TOP ROAD ALONG WARD NO 01 KADDU DAADA-GURUNG CHOWK AND ALONG WARD NO 02 HIMAL CHOWK-WARD OFFICE SAJHEDARI SADAK,GAURADAHA-1,2,JHAPA NEPAL",7643472.73,Works,NCB,In-Progress
GMO/W/NCB/R/7/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF BLACK TOP ROAD ALONG JHAPA DISTRICT GAURADAHA WARD NO 05-CHANDU RAJPATI CHOWK CHIURAMIL ROAD UPGRADATION WORKS, ALONG JHAPA DISTRICT GAURADAHA WARD NO 9,7,6 BAIGUNDHURA GWALDUBBA ROAD",11767441.04,Works,NCB,In-Progress
GMO/W/NCB/B/3/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF JESTHA NAGARIK SAMUDAYIK BHAWAN (NIRMAN ADHURO KARYA PURA),GAURADAHA-05, JHAPA, NEPAL",2849953.8,Works,NCB,In-Progress
GMO/W/NCB/B/4/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF DHOBINIYA JESTHA NAGARIK BHAWAN NIRMAN ,GAURADAHA-03,JHAPA NEPAL",4397988.01,Works,NCB,In-Progress
GMO/W/NCB/R/8/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF SINHAPUR SADAK INTERLOCK AND OTHERS GAURADAHA-03,JHAPA,NEPAL",2637552.98,Works,NCB,In-Progress
GMO/W/NCB/B/1/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF SHREE JANATA SECONDARY SCHOOL ,GAURADAHA MUNICIPALITY-01,JHAPA,KOSHI PROVINCE,NEPAL",74676607.72,Works,NCB,In-Progress
GMO/W/NCB/B/5/082-083,"Gauradaha Municipality, Office of the Municipal Executive,Gauradaha,Jhapa,Koshi Province, Nepal","CONSTRUCTION OF SHREE AMAR MADHYAMIK BIDYALAYA,GAURADAHA-02,JHAPA, NEPAL",6952257.4,Works,NCB,In-Progress
