contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
43-BMC/2078/079/W/SQ/131,Bharatpur Metropolitian City Office,"Blacktopped Road Construction (Shital Path Prakash Tiwariko Ghar Line), BMC-9",1623640.5,Works,Sealed Quotation,Completed
24-BMC/2078/079/W/NCB/69,Bharatpur Metropolitian City Office,"Police chauki agadiko bato slab dhalan (Devghat, BMC 1)",1659577.33,Works,NCB,Completed
DBCRP/33701121/078/79-02,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 8+300=9+500], Tanahun",11365873.58,Works,NCB,In-Progress
DBCRP/33701121/078/79-03,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch:- 9+500-12+000], Tanahun",10935903.44,Works,NCB,In-Progress
11-BMC/2078/079/W/SQ/20,Bharatpur Metropolitian City Office,"Different Construction works at Balkumari Sabji Mandi ,Bharatpur-2",1471487.11,Works,Sealed Quotation,In-Progress
DBCRP/33701121/078/79-04,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 12+000-15+000], Tanahun",10890689.42,Works,NCB,In-Progress
14-BMC/2078/079/G/SQ/25,Bharatpur Metropolitian City Office,Procurement of Warm Clothes,1423839.55,Goods,Sealed Quotation,Completed
15-BMC/2078/079/W/NCB/27,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Rana Tole, BMC-18",2723539.83,Works,NCB,In-Progress
16-BMC/2078/079/W/SQ/30,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Sundar Tole Marga no. 6 and 14, BMC-7",1496446.57,Works,Sealed Quotation,Completed
16-BMC/2078/079/W/SQ/31,Bharatpur Metropolitian City Office,"Construction of Road using mosaic tiles in BMC-9 (Keshav Chalise House Line)""",848969.0,Works,Sealed Quotation,Completed
16-BMC/2078/079/W/SQ/33,Bharatpur Metropolitian City Office,"Maintenance Works and Painting of Office Building, BMC",1513733.24,Works,Sealed Quotation,Completed
16-BMC/2078/079/W/NCB/34,Bharatpur Metropolitian City Office,"Construction of School Building (First Floor) in Narayani Model Secondary School, BMC-10",5365394.58,Works,NCB,Completed
17-BMC/2078/079/W/NCB/35,Bharatpur Metropolitian City Office,"Construction of Four Room School Building,sajhapur,Bharatpur-28",3391180.57,Works,NCB,In-Progress
RIDOPYU/NCB/078/79/12,"Road Infrastructure Development Office, Pyuthan",Upgrading of Bagdula-Damti Road (0+000 to 3+200),54177878.29,Works,NCB,In-Progress
25-BMC/2078/079/W/NCB/69,Bharatpur Metropolitian City Office,"Police chauki agadiko bato slab dhalan (Devghat, BMC 1)",1659577.33,Works,NCB,Completed
25-BMC/2078/079/W/NCB/70,Bharatpur Metropolitian City Office,"Construction of Stone Masonry Wall on Ganesthan Pungi Khola, BMC-11",1872836.64,Works,NCB,Completed
25-BMC/2078/079/W/NCB/71,Bharatpur Metropolitian City Office,"Construction of Gabion Works in Narayani River (Bhangalo) side, BMC-03",4868785.8,Works,NCB,Completed
26-BMC/2078/079/W/NCB/72,Bharatpur Metropolitian City Office,"Blacktopped Road Construction in Sanjivani Marga, BMC-10",3510420.03,Works,NCB,Completed
17-BMC/2078/079/W/SQ/36,Bharatpur Metropolitian City Office,"Construction of RCC Canal at Bhuwanbasti Ghol,BMC-18",1259197.65,Works,Sealed Quotation,In-Progress
KRIP/33701134/078/79-10,Kathmandu Ringroad Improvement Project,Upgrading/Improvement of Service Track along Koteshwor Bhatbhateni to Manohara,14032469.44,Works,NCB,In-Progress
28-BHR/2078/079/W/NCB/80,Bharatpur Metropolitian City Office,"Construction of Culvert(Connecting Aananda Marga to Bharatpur ko oralo )over the Pungikhola ,BMC3",1812255.81,Works,NCB,In-Progress
18-BMC/2078/079/W/NCB/40,Bharatpur Metropolitian City Office,"Construction of Blacktopped Pavement in Narayani Irrigation Canal Road, BMC-06",12103816.5,Works,NCB,Completed
29-BMC/2078/079/W/NCB/82,Bharatpur Metropolitian City Office,construction of incomplete Building of Rastriya Ma.Bi. BMC 07,2754127.87,Works,NCB,In-Progress
31-BMC/2078/079/W/NCB/90,Bharatpur Metropolitian City Office,Blacktopped Road (Loktantrik Chok to Bishnu Chok) And Culvert Construction Works At BMC 18,7006447.71,Works,NCB,In-Progress
DBCRP/33701121/078/79-05,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 15+000-22+000], Tanahun",9706143.64,Works,NCB,In-Progress
31-BMC/2078/079/W/NCB/91,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Suk Bahadur's House Kavretole to Millineum Hatchery Tole, BMC-16",3094562.62,Works,NCB,In-Progress
DBCRP/33701121/078/79-06,Dumre-Besishahar-Chame Road Project,"Reactive Maintenance works on Dumre Besishahar Road [Ch: 22+000-26+500], Tanahun,Lamjung",10278447.68,Works,NCB,In-Progress
DBCRP/33701121/078/79-07,Dumre-Besishahar-Chame Road Project,"Construction of Box Culverts on Dumre Besishahar Road [Ch 26+000, Ch 27+200, Ch 28+800], Lamjung",11359229.12,Works,NCB,In-Progress
DBCRP/33701121/078/79-08,Dumre-Besishahar-Chame Road Project,"Construction of Box Culverts [Ch 36+150, 40+300] and Rigid Pavements [Ch 29+000, 40+800, 40+900] on Dumre Besishahar Road , Lamjung",12458591.35,Works,NCB,In-Progress
30-BMC/2078/079/W/SQ/86-RE,Bharatpur Metropolitian City Office,"Blacktopped Road Construction Works At Samana Chowk Chocolate Factory, BMC-11",1005813.0,Works,Sealed Quotation,Completed
DBCRP/33701121/078/79-12,Dumre-Besishahar-Chame Road Project,"Road Maintenance Works with Improvement of Grade & Curve on Besishahar Chame Road [Ch 23+100], Syange, Lamjung",6444414.09,Works,NCB,In-Progress
18-BMC/2078/079/W/SQ/45,Bharatpur Metropolitian City Office,"Construction and Maintenance Works of B.P. Park in Nagarbaan, BMC-3",611855.45,Works,Sealed Quotation,Completed
19-BMC/2078/079/W/NCB/46,Bharatpur Metropolitian City Office,"""Surface Water Drain Construction in Siddhibinayak Tole Manakamana Marga, BMC-11""",2548942.86,Works,NCB,Completed
21-BMC/2078/079/W/NCB/51,Bharatpur Metropolitian City Office,"Different Construction Works At Durga Sheshkanta Adhikari Ma.Vi, BMC-26",5387696.92,Works,NCB,Completed
DBCRP/33701121/078/79-10,Dumre-Besishahar-Chame Road Project,"Roadway Excavation, Landslide Protection, Culvert, Rigid Pavement and Retaining Wall Construction in Dumre Besisahar Chame Road [ch 19+100 to Ch 31+950], Lamjung",65548049.3,Works,NCB,In-Progress
21-BMC/2078/079/G/SQ/52-RE,Bharatpur Metropolitian City Office,Supply And delivery of Plastic Dustbins,923549.0,Goods,Sealed Quotation,Completed
21-BMC/2078/079/G/NCB/53,Bharatpur Metropolitian City Office,Supply and Delivery Of Computer and Electronics Goods,7261380.0,Goods,NCB,Completed
21-BMC/2078/079/G/NCB/54,Bharatpur Metropolitian City Office,"Supply and Delivery Of Electronics Goods, BMC",1540020.5,Goods,NCB,Completed
22-BMC/2078/079/G/NCB/55,Bharatpur Metropolitian City Office,Procurement of equipment for Open Gym in BMC,2786580.0,Goods,NCB,Completed
22-BMC/2078/079/W/SQ/56,Bharatpur Metropolitian City Office,Maintenance of Livestock Service Centre in BMC-19,1220239.65,Works,Sealed Quotation,Completed
DBCRP/33701121/078/79-11,Dumre-Besishahar-Chame Road Project,"Roadway Excavation, Landslide Protection, Culvert, Rigid Pavement and Retaining Wall Construction in Dumre Besisahar Chame Road [ch 39+000 to Ch 58+200], Manang",61863092.86,Works,NCB,In-Progress
23-BMC/2078/079/W/NCB/62,Bharatpur Metropolitian City Office,"""Construction Of Road (Janoday ghimereko ghar dekhi ramchandra devkotako ghar hudai timilsena choksamma) At BMC 13""",4817084.89,Works,NCB,In-Progress
24-BMC/2078/079/W/NCB/66,Bharatpur Metropolitian City Office,Seed Storage building construction Work at Bharatpur 14,9290502.0,Works,NCB,In-Progress
DBCRP/33701121/078/79-09,Dumre-Besishahar-Chame Road Project,"Roadway Excavation, Landslide Protection, Culvert, Rigid Pavement and Retaining Wall Construction in Dumre Besisahar Chame Road [ch 8+400 to Ch 18+950], Lamjung",66249289.73,Works,NCB,In-Progress
DBCRP/33701121/078/79-13(Re),Dumre-Besishahar-Chame Road Project,"Rigid Pavements and RCC Retaining Works for River Side Road Protection at Chame , Manang [103+500]",42384359.51,Works,NCB,In-Progress
UDB-RUP/33704013/NCB/076-77/33,"Urban Development and Building Office, Rupandehi","Building Construction Work of Water Resource and Irrigation Division Office, West Nawalparasi",26328554.92,Works,NCB,Completed
UDB-RUP/33704013/NCB/076-77/46,"Urban Development and Building Office, Rupandehi","Construction of Library and Training Centre at Educational Training Centre, Bhairahawa , Rupandehi",11869472.87,Works,NCB,In-Progress
UDB-RUP/33704013/NCB/076-77/45,"Urban Development and Building Office, Rupandehi","Building Construction Works of Water Resource and Irrigation Development Division Office Building, Sandhikharka, Arghakhanchi",16865616.01,Works,NCB,Completed
UDBO/ILAM/W/NCB/08/075-76,"Urban Development and Building Office, Ilam","Construction of police post cum Barrack Building, Mesh, Toilet, Septic tank,soak pit, water tank, Banjho,ilam",16470578.3,Works,NCB,Completed
MIPIII/BLDG/NCB-05/2078-79,Mahakali Irrigation Project-III Stage,"Construction of PD Quarter, SDE Quarter and Other related Works",16024332.39,Works,NCB,In-Progress
UDBO/ILAM/W/NCB/01/075-076,"Urban Development and Building Office, Ilam",Construction of Federation of Nepal Journalist office Building in Phidim,7738021.28,Works,NCB,Completed
MIPIII/CAP/NCB-06/2078-79,Mahakali Irrigation Project-III Stage,Command Area Protection Works of Bagun Khola,35529450.11,Works,NCB,In-Progress
UDBO/ILAM/W/NCB/09/075-76,"Urban Development and Building Office, Ilam","Construction of police post cum barrack building, mesh, toilet,septic tank, soak pit, water tank,tinghare,ilam",14999848.95,Works,NCB,Completed
KRMP/KLB/NCB/23/2076-2077,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/23/2076-2077,140344609.1,Works,NCB,Completed
DBCRP/33701121/077/78-003(Re),Dumre-Besishahar-Chame Road Project,"Construction of RCC Slab Culvert in Lower Timang Khola along Besisahar Chame Road, Manang",1286597.98,Works,NCB,Completed
DBCRP/33701121/077/78-004(Re),Dumre-Besishahar-Chame Road Project,"Construction of RCC Slab Culvert in Upper Timang Khola along Besisahar Chame Road, Manang",1964016.94,Works,NCB,Completed
DBCRP/33701121/078/79-15,Dumre-Besishahar-Chame Road Project,Roadside Slope Disaster Management of Kharkhare Landslide II at Ch 3+030 (Besisahar Chame Road),33743350.08,Works,NCB,In-Progress
KRMP/KLB/NCB/MT-03/2077-2078,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/MT-03/2077-2078,119660616.51,Works,NCB,In-Progress
DBCRP/33701121/078/79-16,Dumre-Besishahar-Chame Road Project,Road Upgrading Works on Turture Thatipokhari Road from Approach Road of Marsyangdi River Bridge to Turture,7618548.31,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/18-2078/79,"Urban Development & Building Office Ghorahi, Dang","Tulsipur 9,6 and 5 Basti Integrated Infrastructure Construction work. (Beluwa Tharkudanda Road, Sitalpur Road, Dumrigaun road, Rapti Regional Hospital etc. Different Road, Link Road and Drain Construc",101770668.0,Works,NCB,In-Progress
UDBO/ILAM/W/NCB/07/076-077,"Urban Development and Building Office, Ilam",Yasok Bazar Road Drainage and Pavement Work,116471945.36,Works,NCB,Completed
EM-01/078/079,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/EM-01/078/079,11196767.27,Works,NCB,Completed
EM-02/078/079,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/EM-02/078/079,11086430.0,Works,NCB,Completed
EM-03/078/079,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/EM-03/078/079,11452329.65,Works,NCB,Completed
EM-04/078/079,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/EM-04/078/079,10295317.0,Goods,NCB,Completed
DKDRP/337011694/078-079/10,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Upgrading of Roadway with Blacktop Surface and Structural Works,283074784.04,Works,NCB,In-Progress
DBCRP/33701121/077/78-07,Dumre-Besishahar-Chame Road Project,"Construction of Khanche Bhachok River Bridge, lamjung [RCC 1*20 m ]",39158325.85,Works,NCB,In-Progress
DKDRP/337011694/078-079/09,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Upgrading of Roadway with Blacktop Surface and Structural Works,142018481.19,Works,NCB,In-Progress
2078/079-01,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Mateli River Bridge,32615546.01,Works,NCB,In-Progress
DBCRP/33701121/077/78-005,Dumre-Besishahar-Chame Road Project,"Construction of Single Lane Bailey Bridge in Puma Khola after dismanteling and Transportation of the Bridge in Bhalam Khola , Lamjung",2421154.5,Works,NCB,Completed
DKDRP/337011694/077/78-02,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Upgrading of Roadway with Blacktop Surface and Structural Works,160767229.54,Works,NCB,In-Progress
2078/079-02,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Chaukigada River Bridge,47033028.66,Works,NCB,In-Progress
DBCRP/33701121/077/78-006,Dumre-Besishahar-Chame Road Project,"Upgrading of Besishahar Chame Road [Ch: 0+100- Ch:7+800], Lamjung",253213196.46,Works,NCB,In-Progress
2078/079-03,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Chepte River Bridge,29716042.52,Works,NCB,In-Progress
METRO/BHR/W/NCB/32/077/078,Bharatpur Metropolitian City Office,Blacktopped Road Construction Work from Khemlal Danda to Beluwachowk and remaining part of Belghatta at Bharatpur-17,8143520.73,Works,NCB,In-Progress
DKDRP/337011694/077/78-01,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Upgrading of Roadway with Blacktop Surface and Structural Works,185190499.06,Works,NCB,In-Progress
METRO/BHR/W/NCB/37/077/078,Bharatpur Metropolitian City Office,Blacktopped Road Construction from Meghauli Gate to Falahari Acharya's Home at Boarder of BMC 27 and 28.,3108712.84,Works,NCB,In-Progress
DBCRP/33701121/077/78-01,Dumre-Besishahar-Chame Road Project,"Upgrading of Dumre-Besishahar Road [Ch: 0+220- Ch:8+300], Tanahun",380986492.03,Works,NCB,In-Progress
2078/079-04,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Kala River Lamagada Bridge,40502173.5,Works,NCB,In-Progress
KBGDRP/3373344/073-074/01,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,"Track opening (Earthwork, tree cutting), Retaining structures, drainage structures, sub-base Works etc.",235704272.1,Works,NCB,In-Progress
METRO/BHR/W/NCB/54/077/078,Bharatpur Metropolitian City Office,"Blacktopped Road Construction From south of Khageri Nahar to Khanal chowk at Bharatpur-15,Fulbari.",8460526.74,Works,NCB,In-Progress
KBGDRP/3373344/073-074/03,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,"Track opening (Earthwork, tree cutting), Retaining structures, drainage structures, sub-base Works etc.",61347703.39,Works,NCB,In-Progress
DRODOT/3373344/072-073/055,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,"Track opening (Earthwork, tree cutting), Retaining structures, drainage structures, sub-base Works etc.",90943229.76,Works,NCB,In-Progress
METRO/BHR/W/NCB/56/077/078,Bharatpur Metropolitian City Office,Blacktopped Road Construction From Sajhapur Namuna Chowk Upto Khem Dhakal House at Bharatpur-28.,6522625.63,Works,NCB,In-Progress
2078/079-05,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Nakuradi River Bridge,38275308.43,Works,NCB,In-Progress
METRO/BHR/W/NCB/59/077/078,Bharatpur Metropolitian City Office,Blacktopped Road Construction from south of Atithi party palace chowk up to Bishnu Chowk at Bharatpur 15,2591959.05,Works,NCB,In-Progress
KBGDRP/3373344/074-075/02,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Black Top Surface (premix carpet),16050633.0,Works,NCB,In-Progress
METRO/BHR/W/NCB/61/077/078,Bharatpur Metropolitian City Office,"Blacktopped Road Construction of Shree Krishna Marga,Naya Kiran Tole at Bharatpur-11.",1796240.09,Works,NCB,In-Progress
16-BMC/2078/079/G/SQ/32-RE,Bharatpur Metropolitian City Office,"Procurement of Murti for Dhawaling Bouddha Gumba, BMC-17",644100.0,Goods,Sealed Quotation,Completed
2078/079-06,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Salkot River Bridge,39718134.41,Works,NCB,In-Progress
RDDML/33701138/076/77-044,Dumre-Besishahar-Chame Road Project,Rehabilitation and Maintenance works on Dumre Besishahar Road ( 24+000-42+800),43679204.94,Works,NCB,Completed
42-BMC/2078/079/G/SQ/128-RE,Bharatpur Metropolitian City Office,"Procurement of Murti for Gyanjyoti Bouddha Gumba, BMC-8",1135650.0,Goods,Sealed Quotation,In-Progress
DKDRP/337011694/077-78-03,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,upgrading of road with cross drainage and structural works,11633779.41,Works,NCB,In-Progress
2078/079-07,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Hatkholi River Bridge,51978145.4,Works,NCB,In-Progress
RE-17-BMC/2078/079/G/NCB/37,Bharatpur Metropolitian City Office,Supply and Delivery of Tablets at BMC,2175250.0,Goods,NCB,Completed
DKDRP/337011694/077-78-04,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,upgrading of road with cross drainage and structural works,10324885.31,Works,NCB,In-Progress
DBCRP/33701121/077/78-002,Dumre-Besishahar-Chame Road Project,"Construction of RCC Slab Culvert and River Trainning Works in Belauti Bisauni Khola along Besishahar Chame Road , Lamjung",3117850.24,Works,NCB,Completed
2078/079-08,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,Construction of Gwasi River Bridge,45061640.26,Works,NCB,In-Progress
19-BMC/2078/079/W/NCB/48,Bharatpur Metropolitian City Office,Widening and Upgrading of Road Section Gitanagar to Barkobot Chowk at Bharatpur 6 and 14.,33592381.46,Works,NCB,In-Progress
RE-23-BMC/2078/079/W/SQ/58,Bharatpur Metropolitian City Office,Mosaic Tile Interlocking Paving Work At BMC 11,648938.89,Works,Sealed Quotation,Completed
23-BMC/2078/079/W/SQ/63,Bharatpur Metropolitian City Office,Construction Of Bhu. Pu. Sainik compound Wall and Gate,946866.72,Works,Sealed Quotation,Completed
DKDRP/337011694/077-78-05,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,upgrading of road with cross drainage and structural works,11001134.91,Works,NCB,In-Progress
DKDRP/337011694/077-78-06,Dhangadhi Khutiya B.P Nagar Gadsera Dipayal Road Project,upgrading of road with cross drainage and structural works,12312586.97,Works,NCB,In-Progress
EM-02/077/078,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/EM-02/077/078,11285611.0,Works,NCB,In-Progress
02/72/73,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRTP/KLB15/2072/73,87495165.88,Works,NCB,In-Progress
METRO/BHR/W/NCB/112/077/078,Bharatpur Metropolitian City Office,Construction of Basic Health Care Center-Type 1 at BMC-7,4533676.33,Works,NCB,In-Progress
DBCRP/33701121/078/79-01,Dumre-Besishahar-Chame Road Project,Emergency works at Besishahar Cahme Road Manang Sector [Track Opening works] [Ch: 35+000-50+000],9217163.35,Works,NCB,Completed
METRO/BHR/W/NCB/113/077/078,Bharatpur Metropolitian City Office,Construction of Basic Health Care Center-Type 1 at BMC-12,4533676.33,Works,NCB,In-Progress
METRO/BHR/W/NCB/114/077/078,Bharatpur Metropolitian City Office,Construction of Basic Health Care Center-Type 1 at BMC-18,4533676.33,Works,NCB,In-Progress
METRO/BHR/W/NCB/115/077/078,Bharatpur Metropolitian City Office,Construction of Basic Health Care Center-Type 1 at BMC-20,4669798.51,Works,NCB,In-Progress
